"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"07/12/2017","97.960","100.010","102.480","95.010","4.00M","-2.05%"
"06/12/2017","100.010","101.010","103.900","97.750","3.24M","-0.99%"
"05/12/2017","101.010","104.280","104.290","101.010","2.01M","-3.14%"
"04/12/2017","104.280","101.200","104.500","95.470","2.50M","3.04%"
"03/12/2017","101.200","99.650","107.490","97.000","3.27M","1.56%"
"02/12/2017","99.650","100.160","104.750","98.100","3.41M","-0.51%"
"01/12/2017","100.160","85.820","100.770","82.000","5.69M","16.71%"
"30/11/2017","85.820","86.700","93.500","78.000","4.35M","-1.01%"
"29/11/2017","86.700","94.490","103.540","76.010","6.70M","-8.24%"
"28/11/2017","94.490","91.380","94.880","89.960","2.41M","3.40%"
"27/11/2017","91.380","86.620","93.890","86.400","3.62M","5.50%"
"26/11/2017","86.620","89.130","89.210","84.180","2.87M","-2.82%"
"25/11/2017","89.130","77.540","89.880","77.240","4.34M","14.95%"
"24/11/2017","77.540","73.300","77.700","72.510","2.24M","5.78%"
"23/11/2017","73.300","72.310","77.960","71.070","3.00M","1.37%"
"22/11/2017","72.310","70.000","72.320","70.000","1.38M","3.30%"
"21/11/2017","70.000","72.620","73.000","68.000","2.85M","-3.61%"
"20/11/2017","72.620","71.700","73.250","71.130","1.73M","1.28%"
"19/11/2017","71.700","69.350","73.400","68.550","2.24M","3.39%"
"18/11/2017","69.350","67.500","69.950","65.620","1.45M","2.74%"
"17/11/2017","67.500","70.560","71.460","65.520","3.31M","-4.34%"
"16/11/2017","70.560","63.300","72.500","62.520","3.64M","11.47%"
"15/11/2017","63.300","62.330","65.430","62.200","1.62M","1.56%"
"14/11/2017","62.330","61.240","63.570","60.560","1.45M","1.78%"
"13/11/2017","61.240","58.810","62.420","58.230","1.54M","4.13%"
"12/11/2017","58.810","62.490","62.600","57.080","2.45M","-5.89%"
"11/11/2017","62.490","59.320","63.990","59.020","1.96M","5.34%"
"10/11/2017","59.320","64.400","65.940","56.130","3.48M","-7.89%"
"09/11/2017","64.400","62.460","67.240","61.890","2.63M","3.11%"
"08/11/2017","62.460","60.610","64.300","59.600","3.39M","3.05%"
"07/11/2017","60.610","54.600","63.710","54.600","3.16M","11.01%"
"06/11/2017","54.600","54.670","55.850","53.370","952.22K","-0.13%"
"05/11/2017","54.670","55.090","55.530","54.380","652.87K","-0.76%"
"04/11/2017","55.090","56.190","56.300","54.650","686.04K","-1.96%"
"03/11/2017","56.190","54.350","56.350","53.960","1.36M","3.39%"
"02/11/2017","54.350","53.000","54.850","50.250","2.40M","2.55%"
"01/11/2017","53.000","55.410","55.600","52.820","1.01M","-4.35%"
"31/10/2017","55.410","56.400","56.810","55.400","727.50K","-1.76%"
"30/10/2017","56.400","56.590","58.390","55.850","802.96K","-0.34%"
"29/10/2017","56.590","54.520","58.000","54.260","816.40K","3.80%"
"28/10/2017","54.520","55.240","55.880","54.010","389.55K","-1.30%"
"27/10/2017","55.240","55.560","56.150","54.750","540.07K","-0.58%"
"26/10/2017","55.560","56.360","57.160","54.890","646.60K","-1.42%"
"25/10/2017","56.360","55.610","56.920","53.550","1.11M","1.35%"
"24/10/2017","55.610","54.760","59.190","52.500","2.13M","1.55%"
"23/10/2017","54.760","56.750","56.750","52.450","1.85M","-3.51%"
"22/10/2017","56.750","58.140","58.890","56.120","819.38K","-2.39%"
"21/10/2017","58.140","60.120","60.380","56.200","1.27M","-3.29%"
"20/10/2017","60.120","59.840","62.200","58.520","1.44M","0.47%"
"19/10/2017","59.840","60.670","61.420","58.340","1.58M","-1.37%"
"18/10/2017","60.670","59.190","61.850","52.900","3.47M","2.50%"
"17/10/2017","59.190","64.720","64.990","58.510","1.73M","-8.54%"
"16/10/2017","64.720","65.510","66.400","62.330","1.50M","-1.21%"
"15/10/2017","65.510","63.940","69.590","62.060","3.24M","2.46%"
"14/10/2017","63.940","58.900","66.850","58.300","3.01M","8.56%"
"13/10/2017","58.900","59.580","60.960","55.250","3.60M","-1.14%"
"12/10/2017","59.580","50.810","59.580","50.660","3.77M","17.26%"
"11/10/2017","50.810","50.400","51.000","50.220","422.85K","0.81%"
"10/10/2017","50.400","50.040","51.480","49.590","832.85K","0.72%"
"09/10/2017","50.040","53.270","53.410","48.150","1.90M","-6.06%"
"08/10/2017","53.270","52.570","54.790","52.400","871.06K","1.33%"
"07/10/2017","52.570","52.120","52.850","51.600","464.54K","0.86%"
"06/10/2017","52.120","51.670","52.730","51.400","631.64K","0.87%"
"05/10/2017","51.670","51.160","51.940","50.250","697.71K","1.00%"
"04/10/2017","51.160","52.150","53.000","50.530","882.55K","-1.90%"
"03/10/2017","52.150","53.370","53.590","51.350","1.00M","-2.29%"
"02/10/2017","53.370","54.690","55.080","52.620","970.42K","-2.41%"
"01/10/2017","54.690","55.260","55.330","53.500","831.62K","-1.03%"
"30/09/2017","55.260","52.620","55.920","52.540","1.08M","5.02%"
"29/09/2017","52.620","54.870","54.870","50.350","2.29M","-4.10%"
"28/09/2017","54.870","56.880","57.110","54.070","1.94M","-3.53%"
"27/09/2017","56.880","52.340","57.440","52.320","2.51M","8.67%"
"26/09/2017","52.340","52.220","54.410","51.500","1.51M","0.23%"
"25/09/2017","52.220","47.700","53.250","47.530","2.12M","9.48%"
"24/09/2017","47.700","49.410","49.580","47.100","996.16K","-3.46%"
"23/09/2017","49.410","47.810","50.240","46.450","1.39M","3.35%"
"22/09/2017","47.810","46.610","49.720","45.000","2.93M","2.57%"
"21/09/2017","46.610","51.570","52.500","45.180","3.47M","-9.62%"
"20/09/2017","51.570","52.950","54.600","51.110","1.45M","-2.61%"
"19/09/2017","52.950","56.300","56.860","51.380","2.60M","-5.95%"
"18/09/2017","56.300","51.370","58.000","51.360","3.75M","9.60%"
"17/09/2017","51.370","52.470","54.100","47.870","2.42M","-2.10%"
"16/09/2017","52.470","52.290","59.000","50.640","3.64M","0.34%"
"15/09/2017","52.290","45.420","62.410","33.560","12.97M","15.13%"
"14/09/2017","45.420","61.800","62.600","45.100","6.85M","-26.50%"
"13/09/2017","61.800","66.000","66.460","57.740","4.68M","-6.36%"
"12/09/2017","66.000","68.280","71.930","65.020","2.49M","-3.34%"
"11/09/2017","68.280","67.440","71.550","65.500","1.78M","1.25%"
"10/09/2017","67.440","71.270","71.440","65.020","2.41M","-5.37%"
"09/09/2017","71.270","73.700","74.500","69.100","1.83M","-3.30%"
"08/09/2017","73.700","80.230","82.110","68.120","4.47M","-8.14%"
"07/09/2017","80.230","81.470","82.750","77.370","2.40M","-1.52%"
"06/09/2017","81.470","74.190","82.670","74.190","3.88M","9.81%"
"05/09/2017","74.190","71.250","74.950","66.000","3.30M","4.13%"
"04/09/2017","71.250","79.440","79.510","64.000","5.35M","-10.31%"
"03/09/2017","79.440","79.840","84.620","77.260","2.56M","-0.50%"
"02/09/2017","79.840","89.230","93.850","73.870","5.70M","-10.52%"
"01/09/2017","89.230","73.230","98.280","71.510","8.25M","21.85%"
"31/08/2017","73.230","66.120","74.800","65.220","4.32M","10.75%"
"30/08/2017","66.120","63.750","67.500","62.000","1.70M","3.72%"
"29/08/2017","63.750","62.380","64.450","61.250","1.92M","2.20%"
"28/08/2017","62.380","61.560","64.730","58.770","2.40M","1.33%"
"27/08/2017","61.560","51.550","64.670","51.200","3.52M","19.42%"
"26/08/2017","51.550","51.110","52.000","50.000","707.27K","0.86%"
"25/08/2017","51.110","51.090","52.200","50.100","1.12M","0.04%"
"24/08/2017","51.090","53.310","53.460","50.230","1.72M","-4.16%"
"23/08/2017","53.310","46.430","55.000","46.080","2.53M","14.82%"
"22/08/2017","46.430","47.990","47.990","44.650","993.02K","-3.25%"
"21/08/2017","47.990","45.570","48.870","44.900","1.06M","5.31%"
"20/08/2017","45.570","45.180","47.150","44.070","668.59K","0.86%"
"19/08/2017","45.180","46.690","47.000","43.760","681.63K","-3.23%"
"18/08/2017","46.690","43.880","47.990","43.290","1.56M","6.40%"
"17/08/2017","43.880","43.800","44.700","43.130","702.38K","0.18%"
"16/08/2017","43.800","43.100","44.940","42.010","837.74K","1.62%"
"15/08/2017","43.100","45.590","45.700","41.650","1.32M","-5.46%"
"14/08/2017","45.590","45.220","46.340","44.820","854.87K","0.82%"
"13/08/2017","45.220","46.330","47.380","44.050","1.19M","-2.40%"
"12/08/2017","46.330","47.080","47.800","46.010","1.04M","-1.59%"
"11/08/2017","47.080","47.200","47.710","46.600","809.69K","-0.25%"
"10/08/2017","47.200","47.690","48.600","47.010","746.72K","-1.03%"
"09/08/2017","47.690","49.060","49.950","46.660","1.30M","-2.79%"
"08/08/2017","49.060","45.990","49.980","45.760","1.62M","6.68%"
"07/08/2017","45.990","45.330","46.500","45.010","697.52K","1.46%"
"06/08/2017","45.330","45.850","46.650","44.780","776.82K","-1.13%"
"05/08/2017","45.850","43.070","47.090","43.060","1.48M","6.45%"
"04/08/2017","43.070","42.490","43.490","42.340","493.19K","1.37%"
"03/08/2017","42.490","41.820","42.870","41.730","425.31K","1.60%"
"02/08/2017","41.820","43.180","43.230","41.520","689.26K","-3.15%"
"01/08/2017","43.180","42.270","43.840","41.180","1.25M","2.15%"
"31/07/2017","42.270","40.820","43.800","38.400","1.31M","3.55%"
"30/07/2017","40.820","41.010","42.160","39.560","597.56K","-0.46%"
"29/07/2017","41.010","40.350","41.500","38.280","1.06M","1.64%"
"28/07/2017","40.350","41.870","42.170","40.100","894.73K","-3.63%"
"27/07/2017","41.870","41.990","42.300","40.800","719.06K","-0.29%"
"26/07/2017","41.990","42.210","43.000","40.400","880.34K","-0.52%"
"25/07/2017","42.210","45.010","45.150","40.230","1.38M","-6.22%"
"24/07/2017","45.010","45.230","45.490","44.410","530.32K","-0.49%"
"23/07/2017","45.230","46.700","46.950","44.100","753.22K","-3.15%"
"22/07/2017","46.700","45.400","47.520","44.430","778.38K","2.86%"
"21/07/2017","45.400","44.720","47.930","44.000","2.04M","1.52%"
"20/07/2017","44.720","40.190","45.000","40.120","1.83M","11.27%"
"19/07/2017","40.190","43.500","43.960","39.680","1.37M","-7.61%"
"18/07/2017","43.500","42.360","45.000","40.560","1.83M","2.69%"
"17/07/2017","42.360","40.690","43.080","39.720","2.17M","4.10%"
"16/07/2017","40.690","38.140","41.990","34.780","2.73M","6.69%"
"15/07/2017","38.140","42.780","42.990","37.500","2.25M","-10.85%"
"14/07/2017","42.780","45.480","45.720","40.000","1.88M","-5.94%"
"13/07/2017","45.480","47.000","47.880","44.100","1.10M","-3.23%"
"12/07/2017","47.000","43.920","48.480","42.100","2.18M","7.01%"
"11/07/2017","43.920","44.740","46.780","41.380","2.10M","-1.83%"
"10/07/2017","44.740","48.760","49.840","42.100","2.30M","-8.24%"
"09/07/2017","48.760","51.270","52.550","48.330","1.29M","-4.90%"
"08/07/2017","51.270","46.210","52.610","44.180","2.21M","10.95%"
"07/07/2017","46.210","51.200","51.360","44.280","2.82M","-9.75%"
"06/07/2017","51.200","53.400","53.400","50.010","1.58M","-4.12%"
"05/07/2017","53.400","54.890","57.750","49.010","3.70M","-2.71%"
"04/07/2017","54.890","45.510","55.400","45.510","4.74M","20.61%"
"03/07/2017","45.510","41.590","47.700","40.600","2.76M","9.43%"
"02/07/2017","41.590","38.370","41.990","37.150","1.05M","8.39%"
"01/07/2017","38.370","39.490","39.830","37.400","728.62K","-2.84%"
"30/06/2017","39.490","40.200","41.200","39.220","819.34K","-1.77%"
"29/06/2017","40.200","42.000","42.140","39.600","1.02M","-4.29%"
"28/06/2017","42.000","40.500","43.440","37.300","2.11M","3.70%"
"27/06/2017","40.500","38.150","40.500","33.610","2.54M","6.16%"
"26/06/2017","38.150","40.800","41.980","33.380","2.73M","-6.50%"
"25/06/2017","40.800","43.050","43.760","38.270","1.79M","-5.23%"
"24/06/2017","43.050","46.030","46.130","42.050","1.38M","-6.47%"
"23/06/2017","46.030","45.980","46.960","45.520","1.00M","0.11%"
"22/06/2017","45.980","44.000","47.890","42.870","1.71M","4.50%"
"21/06/2017","44.000","45.630","46.160","41.500","1.63M","-3.57%"
"20/06/2017","45.630","47.630","48.450","42.500","2.75M","-4.20%"
"19/06/2017","47.630","43.660","49.990","42.270","4.92M","9.09%"
"18/06/2017","43.660","46.010","46.650","39.560","4.13M","-5.11%"
"17/06/2017","46.010","33.890","49.000","33.610","8.91M","35.76%"
"16/06/2017","33.890","28.970","33.900","27.650","2.51M","16.98%"
"15/06/2017","28.970","28.810","29.400","24.420","2.36M","0.56%"
"14/06/2017","28.810","30.320","32.000","27.500","2.34M","-4.98%"
"13/06/2017","30.320","29.060","30.650","28.710","1.44M","4.34%"
"12/06/2017","29.060","34.040","34.170","27.000","2.93M","-14.63%"
"11/06/2017","34.040","30.130","35.500","29.530","2.64M","12.98%"
"10/06/2017","30.130","29.560","30.250","29.000","1.58M","1.93%"
"09/06/2017","29.560","30.080","30.900","29.500","1.35M","-1.73%"
"08/06/2017","30.080","28.600","30.850","27.990","1.28M","5.17%"
"07/06/2017","28.600","30.100","30.800","27.650","1.40M","-4.98%"
"06/06/2017","30.100","30.700","31.330","28.080","2.32M","-1.95%"
"05/06/2017","30.700","27.790","31.800","27.780","2.27M","10.47%"
"04/06/2017","27.790","27.400","27.900","26.790","1.02M","1.42%"
"03/06/2017","27.400","27.900","28.300","26.790","1.01M","-1.79%"
"02/06/2017","27.900","27.740","28.950","26.560","1.21M","0.58%"
"01/06/2017","27.740","25.880","29.940","25.870","2.63M","7.19%"
"31/05/2017","25.880","24.110","26.220","23.750","1.47M","7.34%"
"30/05/2017","24.110","25.770","26.500","23.500","1.54M","-6.44%"
"29/05/2017","25.770","24.730","26.720","23.680","1.16M","4.21%"
"28/05/2017","24.730","23.500","26.950","23.060","1.47M","5.23%"
"27/05/2017","23.500","25.930","26.960","19.080","2.46M","-9.37%"
"26/05/2017","25.930","29.640","32.000","24.310","2.40M","-12.52%"
"25/05/2017","29.640","34.310","35.500","25.260","2.49M","-13.61%"
"24/05/2017","34.310","31.060","35.880","30.250","2.82M","10.46%"
"23/05/2017","31.060","24.710","31.780","24.450","2.56M","25.70%"
"22/05/2017","24.710","25.920","26.990","22.500","2.31M","-4.67%"
"21/05/2017","25.920","27.340","28.680","25.440","1.47M","-5.19%"
"20/05/2017","27.340","27.550","27.940","26.850","947.50K","-0.76%"
"19/05/2017","27.550","28.580","28.650","26.320","1.96M","-3.60%"
"18/05/2017","28.580","25.300","29.410","24.630","2.33M","12.96%"
"17/05/2017","25.300","23.600","26.500","20.310","3.40M","7.20%"
"16/05/2017","23.600","25.610","25.780","21.000","2.71M","-7.85%"
"15/05/2017","25.610","28.900","29.110","25.270","1.49M","-11.38%"
"14/05/2017","28.900","29.090","30.600","27.750","1.08M","-0.65%"
"13/05/2017","29.090","27.210","29.210","25.040","1.41M","6.91%"
"12/05/2017","27.210","30.690","31.590","25.060","2.09M","-11.34%"
"11/05/2017","30.690","32.850","33.350","28.310","2.33M","-6.58%"
"10/05/2017","32.850","33.200","38.910","30.010","3.59M","-1.05%"
"09/05/2017","33.200","28.860","34.000","22.670","3.02M","15.04%"
"08/05/2017","28.860","30.620","30.620","28.040","1.83M","-5.75%"
"07/05/2017","30.620","28.430","32.300","28.430","3.22M","7.70%"
"06/05/2017","28.430","26.330","28.880","26.310","1.87M","7.98%"
"05/05/2017","26.330","24.160","28.690","24.030","3.30M","8.98%"
"04/05/2017","24.160","22.010","29.750","21.800","6.24M","9.77%"
"03/05/2017","22.010","16.240","36.000","15.990","5.15M","35.53%"
"02/05/2017","16.240","16.470","16.620","15.500","489.62K","-1.40%"
"01/05/2017","16.470","16.200","17.300","15.550","1.11M","1.67%"
"30/04/2017","16.200","16.340","16.740","15.800","1.13M","-0.86%"
"29/04/2017","16.340","14.750","16.400","14.730","1.15M","10.78%"
"28/04/2017","14.750","14.980","15.120","14.500","997.72K","-1.54%"
"27/04/2017","14.980","15.090","15.510","13.470","1.73M","-0.73%"
"26/04/2017","15.090","15.530","16.170","14.690","1.43M","-2.83%"
"25/04/2017","15.530","15.070","15.730","14.510","971.72K","3.05%"
"24/04/2017","15.070","15.380","15.410","14.300","1.01M","-2.02%"
"23/04/2017","15.380","14.350","16.000","14.200","1.87M","7.18%"
"22/04/2017","14.350","12.120","16.000","12.030","2.07M","18.40%"
"21/04/2017","12.120","10.990","12.450","10.850","1.47M","10.28%"
"20/04/2017","10.990","10.210","11.400","10.150","938.97K","7.64%"
"19/04/2017","10.210","10.950","11.000","10.010","601.23K","-6.76%"
"18/04/2017","10.950","11.150","11.500","10.270","1.22M","-1.79%"
"17/04/2017","11.150","11.700","12.600","10.950","1.07M","-4.70%"
"16/04/2017","11.700","11.690","11.870","11.570","208.86K","0.09%"
"15/04/2017","11.690","11.610","12.140","10.460","570.22K","0.69%"
"14/04/2017","11.610","11.050","11.840","11.030","644.56K","5.07%"
"13/04/2017","11.050","11.690","11.740","10.630","824.58K","-5.47%"
"12/04/2017","11.690","9.710","12.230","9.660","1.55M","20.39%"
"11/04/2017","9.710","9.870","10.350","9.450","597.89K","-1.62%"
"10/04/2017","9.870","9.260","10.120","8.890","799.60K","6.59%"
"09/04/2017","9.260","10.790","10.990","8.570","853.20K","-14.18%"
"08/04/2017","10.790","9.890","11.390","9.830","634.87K","9.10%"
"07/04/2017","9.890","10.870","11.390","9.390","1.21M","-9.02%"
"06/04/2017","10.870","13.000","13.190","9.700","2.96M","-16.38%"
"05/04/2017","13.000","9.150","13.750","8.880","2.59M","42.08%"
"04/04/2017","9.150","8.610","9.780","8.350","916.95K","6.27%"
"03/04/2017","8.610","8.340","9.500","7.500","875.81K","3.24%"
"02/04/2017","8.340","7.610","8.880","7.030","982.41K","9.59%"
"01/04/2017","7.610","7.250","7.730","6.650","616.01K","4.97%"
"31/03/2017","7.250","7.890","7.900","5.750","1.18M","-8.11%"
"30/03/2017","7.890","4.300","9.900","4.260","1.64M","83.49%"
"29/03/2017","4.300","4.200","4.500","4.120","133.99K","2.38%"
"28/03/2017","4.200","4.080","4.220","4.070","59.35K","2.94%"
"27/03/2017","4.080","4.100","4.190","4.030","134.47K","-0.49%"
"26/03/2017","4.100","4.090","4.120","4.040","73.17K","0.24%"
"25/03/2017","4.090","4.110","4.180","3.970","121.72K","-0.49%"
"24/03/2017","4.110","3.960","4.500","3.930","235.68K","3.79%"
"23/03/2017","3.960","3.940","4.030","3.900","56.25K","0.51%"
"22/03/2017","3.940","4.040","4.050","3.810","82.98K","-2.48%"
"21/03/2017","4.040","4.180","4.200","3.950","62.91K","-3.35%"
"20/03/2017","4.180","3.930","4.200","3.850","61.06K","6.36%"
"19/03/2017","3.930","4.020","4.120","3.850","50.41K","-2.24%"
"18/03/2017","4.020","4.120","4.430","3.690","152.97K","-2.43%"
"17/03/2017","4.120","4.310","4.350","4.000","69.69K","-4.41%"
"16/03/2017","4.310","4.330","4.610","4.220","113.11K","-0.46%"
"15/03/2017","4.330","4.190","4.450","4.100","54.30K","3.34%"
"14/03/2017","4.190","4.400","4.430","4.140","47.45K","-4.77%"
"13/03/2017","4.400","3.940","4.590","3.890","182.83K","11.68%"
"12/03/2017","3.940","3.820","3.950","3.820","37.72K","3.14%"
"11/03/2017","3.820","3.800","3.950","3.770","47.50K","0.53%"
"10/03/2017","3.800","3.920","4.100","3.700","79.70K","-3.06%"
"09/03/2017","3.920","3.860","3.950","3.830","19.49K","1.55%"
"08/03/2017","3.860","3.990","4.010","3.830","27.65K","-3.26%"
"07/03/2017","3.990","4.100","4.260","3.900","32.34K","-2.68%"
"06/03/2017","4.100","4.020","4.100","3.960","27.16K","1.99%"
"05/03/2017","4.020","4.040","4.040","3.850","11.52K","-0.50%"
"04/03/2017","4.040","4.070","4.140","3.880","30.75K","-0.74%"
"03/03/2017","4.070","4.040","4.500","4.010","48.79K","0.74%"
"02/03/2017","4.040","3.860","4.290","3.800","77.03K","4.66%"
"01/03/2017","3.860","3.850","3.950","3.800","30.20K","0.26%"
"28/02/2017","3.850","3.870","3.940","3.810","30.87K","-0.52%"
"27/02/2017","3.870","3.890","3.930","3.850","34.91K","-0.51%"
"26/02/2017","3.890","3.900","3.930","3.840","6.92K","-0.26%"
"25/02/2017","3.900","3.950","3.980","3.830","26.65K","-1.27%"
"24/02/2017","3.950","3.900","4.000","3.790","19.10K","1.28%"
"23/02/2017","3.900","3.890","4.000","3.890","17.90K","0.26%"
"22/02/2017","3.890","3.850","3.930","3.850","16.46K","1.04%"
"21/02/2017","3.850","3.810","3.890","3.760","18.28K","1.05%"
"20/02/2017","3.810","3.810","3.850","3.760","25.09K","0.00%"
"19/02/2017","3.810","3.840","3.850","3.760","24.86K","-0.78%"
"18/02/2017","3.840","3.910","3.940","3.800","26.69K","-1.79%"
"17/02/2017","3.910","3.860","3.950","3.850","10.39K","1.30%"
"16/02/2017","3.860","3.890","3.920","3.850","8.67K","-0.77%"
"15/02/2017","3.890","3.820","3.910","3.810","22.33K","1.83%"
"14/02/2017","3.820","3.780","3.820","3.760","16.17K","1.06%"
"13/02/2017","3.780","3.800","3.830","3.740","16.85K","-0.53%"
"12/02/2017","3.800","3.840","3.850","3.770","8.06K","-1.04%"
"11/02/2017","3.840","3.830","3.880","3.820","26.24K","0.26%"
"10/02/2017","3.830","3.760","3.890","3.700","19.21K","1.86%"
"09/02/2017","3.760","3.960","3.990","3.620","97.21K","-5.05%"
"08/02/2017","3.960","3.980","4.060","3.910","53.18K","-0.50%"
"07/02/2017","3.980","3.970","4.020","3.940","67.39K","0.25%"
"06/02/2017","3.970","3.970","4.020","3.940","6.72K","0.00%"
"05/02/2017","3.970","4.020","4.030","3.910","6.12K","-1.24%"
"04/02/2017","4.020","4.060","4.060","3.940","12.34K","-0.99%"
"03/02/2017","4.060","4.090","4.120","3.910","16.29K","-0.73%"
"02/02/2017","4.090","4.080","4.110","3.970","18.93K","0.25%"
"01/02/2017","4.080","4.070","4.150","3.950","18.68K","0.25%"
"31/01/2017","4.070","4.030","4.190","4.030","37.11K","0.99%"
"30/01/2017","4.030","3.880","4.090","3.830","25.54K","3.87%"
"29/01/2017","3.880","3.870","3.900","3.840","2.39K","0.26%"
"28/01/2017","3.870","3.900","3.900","3.850","3.35K","-0.77%"
"27/01/2017","3.900","3.860","3.960","3.790","17.79K","1.04%"
"26/01/2017","3.860","3.690","3.930","3.680","16.33K","4.61%"
"25/01/2017","3.690","3.760","3.810","3.650","18.83K","-1.86%"
"24/01/2017","3.760","3.850","3.890","3.760","11.37K","-2.34%"
"23/01/2017","3.850","3.860","3.920","3.830","5.29K","-0.26%"
"22/01/2017","3.860","3.920","3.970","3.850","7.36K","-1.53%"
"21/01/2017","3.920","3.880","3.930","3.880","2.67K","1.03%"
"20/01/2017","3.880","3.880","3.950","3.860","3.84K","0.00%"
"19/01/2017","3.880","3.890","3.960","3.830","13.31K","-0.26%"
"18/01/2017","3.890","3.930","3.950","3.810","9.44K","-1.02%"
"17/01/2017","3.930","3.880","4.160","3.870","7.63K","1.29%"
"16/01/2017","3.880","3.960","3.980","3.880","1.23K","-2.02%"
"15/01/2017","3.960","4.000","4.100","3.950","6.41K","-1.00%"
"14/01/2017","4.000","3.970","4.250","3.920","7.93K","0.76%"
"13/01/2017","3.970","4.000","4.060","3.900","3.16K","-0.75%"
"12/01/2017","4.000","4.020","4.140","3.790","26.21K","-0.50%"
"11/01/2017","4.020","4.670","4.680","3.930","9.69K","-13.92%"
"10/01/2017","4.670","4.390","4.750","4.040","10.84K","6.38%"
"09/01/2017","4.390","4.030","4.400","3.890","10.11K","8.93%"
"08/01/2017","4.030","3.980","4.400","3.980","3.02K","1.26%"
"07/01/2017","3.980","3.880","4.490","3.660","13.71K","2.58%"
"06/01/2017","3.880","4.230","4.340","3.830","8.58K","-8.27%"
"05/01/2017","4.230","4.550","4.880","3.880","31.38K","-7.03%"
"04/01/2017","4.550","4.550","5.990","4.450","37.03K","0.00%"
"03/01/2017","4.550","4.560","4.650","4.420","6.96K","-0.22%"
"02/01/2017","4.560","4.510","4.900","4.400","25.49K","1.11%"
"01/01/2017","4.510","4.360","4.570","4.340","13.32K","3.44%"
"31/12/2016","4.360","4.350","4.480","4.280","6.02K","0.23%"
"30/12/2016","4.350","4.690","4.690","4.210","1.84K","-7.25%"
"29/12/2016","4.690","4.530","5.000","4.400","5.87K","3.53%"
"28/12/2016","4.530","4.330","4.600","4.300","8.38K","4.62%"
"27/12/2016","4.330","4.230","4.520","4.180","4.98K","2.36%"
"26/12/2016","4.230","4.300","4.370","4.130","2.03K","-1.63%"
"25/12/2016","4.300","4.470","4.490","4.080","10.32K","-3.80%"
"24/12/2016","4.470","4.490","5.140","4.200","25.53K","-0.45%"
"23/12/2016","4.490","3.690","4.490","3.650","24.66K","21.68%"
"22/12/2016","3.690","3.660","3.880","3.620","12.59K","0.82%"
"21/12/2016","3.660","3.620","3.910","3.620","4.70K","1.10%"
"20/12/2016","3.620","3.660","3.690","3.610","0.50K","-1.09%"
"19/12/2016","3.660","3.690","3.710","3.610","0.30K","1.10%"
"18/12/2016","3.620","3.720","3.730","3.620","1.29K","-2.69%"
"17/12/2016","3.720","3.640","3.720","3.600","0.75K","2.20%"
"16/12/2016","3.640","3.640","3.680","3.560","0.77K","4.00%"
"15/12/2016","3.500","3.600","3.700","3.500","1.35K","-2.78%"
"14/12/2016","3.600","3.650","3.660","3.600","1.20K","-1.37%"
"13/12/2016","3.650","3.640","3.680","3.620","0.06K","0.27%"
"12/12/2016","3.640","3.640","3.690","3.620","1.10K","0.00%"
"11/12/2016","3.640","3.700","3.700","3.610","0.18K","-1.62%"
"10/12/2016","3.700","3.740","3.740","3.630","0.27K","-1.07%"
"09/12/2016","3.740","3.650","3.740","3.610","1.12K","2.47%"
"08/12/2016","3.650","3.670","3.770","3.630","7.99K","-0.54%"
"07/12/2016","3.670","3.510","3.860","3.500","4.62K","4.86%"
"06/12/2016","3.500","3.580","3.580","3.420","0.43K","-2.23%"
"05/12/2016","3.580","3.890","3.890","3.320","21.26K","-7.97%"
"04/12/2016","3.890","3.900","3.920","3.860","0.68K","-0.26%"
"03/12/2016","3.900","3.940","3.940","3.870","0.43K","-1.02%"
"02/12/2016","3.940","3.880","3.940","3.870","1.79K","1.55%"
"01/12/2016","3.880","3.840","3.890","3.840","0.71K","1.04%"
"30/11/2016","3.840","3.830","3.980","3.510","7.89K","0.26%"
"29/11/2016","3.830","3.840","3.910","3.810","3.11K","-0.26%"
"28/11/2016","3.840","3.870","3.920","3.810","4.38K","-0.78%"
"27/11/2016","3.870","3.860","3.890","3.820","0.46K","0.26%"
"26/11/2016","3.860","3.870","3.910","3.810","5.48K","-0.26%"
"25/11/2016","3.870","3.900","3.910","3.850","0.68K","-0.77%"
"24/11/2016","3.900","3.860","3.930","3.860","0.82K","1.04%"
"23/11/2016","3.860","3.900","3.970","3.860","1.49K","-1.03%"
"22/11/2016","3.900","3.930","3.990","3.880","3.70K","-0.76%"
"21/11/2016","3.930","3.890","3.930","3.870","0.56K","1.03%"
"20/11/2016","3.890","3.920","3.990","3.860","0.71K","-0.77%"
"19/11/2016","3.920","3.870","3.990","3.850","1.10K","1.29%"
"18/11/2016","3.870","3.900","3.950","3.850","1.70K","-0.77%"
"17/11/2016","3.900","3.920","3.960","3.810","10.39K","-0.51%"
"16/11/2016","3.920","3.920","4.060","3.860","10.60K","0.00%"
"15/11/2016","3.920","3.870","3.960","3.840","4.40K","1.29%"
"14/11/2016","3.870","3.860","3.910","3.810","0.71K","0.26%"
"13/11/2016","3.860","3.750","3.940","3.650","14.41K","2.93%"
"12/11/2016","3.750","3.800","3.850","3.720","9.76K","-1.32%"
"11/11/2016","3.800","3.800","3.860","3.790","0.68K","0.00%"
"10/11/2016","3.800","3.980","3.980","3.790","1.28K","-4.52%"
